	Ref	NOX	ATPase
b2098	6.13757569	7.392249702	7.193174248
b2099	6.839140411	7.297264893	7.120880452
b2100	7.146965696	9.017975923	8.110348007
b2101	9.770999409	10.17199583	10.03542131
b2102	8.421926507	9.032878632	8.715604383
b2103	8.306074224	9.277511667	9.056855566
b2104	6.488581284	8.148522786	7.467172061
b2105	11.77809488	11.54231633	11.83807727
b2106	6.708111995	7.406064896	7.504357012
b2108	6.556626301	8.405352114	7.773977824
b2109	3.234175597	4.32357487	4.291522067
b2110	4.387592237	4.729474656	4.498670925
b2111	6.532882652	7.608868844	7.233645388
b2112	7.980509151	7.404363305	7.472281544
b2113	9.799312037	9.1351529	9.70451453
b2114	11.00620109	10.86965702	10.87882538
b2115	8.032986412	8.005642194	8.026989906
b2116	6.709134363	7.762645453	7.388212226
b2117	8.091200809	8.818787381	8.771593153
b2118	7.928939922	9.17403714	8.460314732
b2119	7.10610607	8.383326752	8.105699142
b2120	8.815687722	9.928033419	9.884194728
b2121	4.436004294	7.137084314	6.853150801
b2122	3.917535335	4.84485161	5.113061807
b2123	7.772160664	8.954355256	8.594221503
b2124	9.043504424	8.777621542	8.684532497
b2125	9.058236923	9.300370709	9.06909327
b2126	9.436882801	9.398261424	9.615757957
b2128	8.546551751	8.781223013	9.150922734
b2129	5.803917169	5.646474125	5.889215296
b2130	7.822053583	7.53067619	7.894296039
b2131	10.42002237	9.516439747	10.03864922
b2132	10.42517603	10.62368192	10.42397118
b2133	10.95931635	10.81373557	10.88994396
b2134	7.871531478	7.700598892	7.703333558
b2135	9.684848419	9.604513353	9.69088359
b2136	9.709768579	9.624579039	9.899235823
b2137	9.036691705	8.854764935	9.324314486
b2138	5.181107691	6.891372206	6.514575231
b2139	2.438297211	2.569299436	2.929438395
b2140	8.936810781	9.404719083	9.091742023
b2141	8.31957725	8.651279077	8.37098724
b2142	7.209404771	7.765882146	7.607284687
b2143	10.16840083	9.816179886	9.867684425
b2144	8.649405925	8.623613405	8.609438846
b2145	10.52405074	10.50960255	10.35771542
b2146	8.898304165	9.14211812	8.971762643
b2147	9.856376724	10.38130012	10.38118886
b2148	9.289401143	9.784968824	9.175289657
b2149	10.85295722	11.07123206	10.4798849
b2150	11.70787099	11.60116704	11.07891784
b2151	10.76313361	10.62794355	10.43141366
b2153	13.46069778	13.40684633	13.18291431
b2154	10.30106591	10.24923156	10.4285927
b2155	8.559702221	9.679947882	9.509720521
b2156	10.65678441	10.77929855	10.25996113
b2157	8.095535332	8.058129158	8.623311206
b2158	7.665435046	8.545097061	8.341226898
b2159	8.981570577	8.90246546	9.208640247
b2160	8.293017115	8.784322255	8.946344407
b2161	3.271498758	4.170613295	4.012313995
b2162	5.003826876	6.26807182	5.845018281
b2163	5.514525291	7.116517032	6.852098922
b2164	4.105784487	5.011236914	4.690082873
b2165	3.93101439	5.1950577	5.12980468
b2166	7.501251861	8.980783492	8.164109947
b2167	11.37430644	11.37410134	11.2159509
b2168	10.71127759	10.27259553	9.949611891
b2169	10.78036391	10.20940944	9.899141701
b2170	5.429799082	7.110850763	6.432342496
b2172	7.948184305	8.452581534	8.295034406
b2173	9.254238129	9.487443968	9.413946353
b2174	9.60623564	9.777819845	9.555477968
b2175	11.62416793	10.97336936	11.11733992
b2176	8.480446543	8.811424266	8.804157212
b2177	10.03712268	10.1872377	10.30560762
b2178	7.626431656	8.320399022	8.11800433
b2179	4.280113756	6.013209685	5.559033072
b2181	10.95001082	10.54868376	10.57237323
b2182	9.296144407	9.320085703	9.290371384
b2184	10.21103359	10.45695242	10.46027382
b2185	13.0216064	12.65389576	11.99642785
b2186	8.209908034	7.851878237	7.773661517
b2187	10.18717955	9.870110925	10.46627304
b2188	10.92933426	10.99472323	11.02918624
b2190	9.208976833	9.454446482	9.212190248
b2191	11.09294188	12.36137567	12.15275883
b2193	11.14400901	10.8653827	10.92587075
b2194	6.659973645	6.739031621	6.913600602
b2195	7.810303969	8.823756414	8.509608159
b2196	5.75292386	6.920125105	6.739083968
b2197	7.724736264	8.439305926	8.440574773
b2198	7.928724745	8.295024114	8.295656943
b2199	4.401675601	4.753982548	4.72618075
b2200	7.015424194	7.615508305	7.686040317
b2201	7.323359309	7.677695482	8.217466082
b2202	7.465156425	7.900468121	7.59656123
b2203	7.411217833	8.77519128	7.957574671
b2204	7.417270327	9.259501368	8.898916697
b2205	6.396673768	7.661557232	7.369798832
b2206	9.259742461	9.88990481	9.716147551
b2207	6.585417281	6.73372296	6.865968088
b2208	5.705292532	8.110247526	7.306178024
b2209	6.52677099	6.386054143	6.756340791
b2210	10.83634093	11.80437162	12.17221527
b2211	8.508848116	8.796261147	8.97017686
b2212	8.119119638	8.718098123	8.583440599
b2213	5.59146802	5.691327189	5.503875808
b2214	7.922753034	8.536788016	7.958257266
b2215	12.74684971	12.12603059	12.76121937
b2216	9.806401483	9.364904825	9.665320707
b2217	12.1655667	11.86514943	11.94278456
b2218	9.026807359	8.888226232	9.194730623
b2219	7.464226285	8.367751276	8.225238355
b2220	6.125177348	6.545003845	6.717290978
b2221	9.033286078	10.96156414	9.709297194
b2222	6.634350091	8.814904303	7.753597177
b2223	6.5311525	8.902665543	8.45093117
b2224	5.545415699	7.426726273	6.984575356
b2225	6.285733862	7.579906916	7.372962197
b2226	8.479266161	10.34046399	9.333949408
b2227	8.441493165	9.573233384	9.165660957
b2228	8.518042668	8.411214112	8.468379564
b2229	5.190375069	7.356749139	6.525589765
b2231	10.27883226	10.15412353	9.936790183
b2232	11.71140838	11.66185127	11.83808518
b2233	8.057647947	8.269963778	7.887397866
b2234	11.19047832	11.05995441	10.83768186
b2235	8.607797565	8.279390382	8.531345217
b2236	9.627770441	9.489459866	9.625483287
b2237	10.21163275	10.20798075	10.1104327
b2238	2.947910292	3.379612418	3.661227959
b2239	4.268812983	4.344749739	4.593411356
b2240	2.359480976	2.225937897	2.30021512
b2242	5.866471941	6.445682471	6.581541265
b2243	6.122163739	8.400802488	7.32964584
b2244	5.367918725	5.742209972	6.731734681
b2248	5.291764474	6.788848329	7.211042274
b2249	9.112865111	9.220783545	9.269949927
b2250	6.888392125	8.278713901	8.151000871
b2251	4.871741321	5.387880172	5.940163478
b2252	10.85309171	10.8597867	10.23079092
b2253	10.29110182	10.55188498	10.64412329
b2254	11.9797332	12.5300095	12.12577032
b2255	10.96396202	11.41444213	10.74605848
b2256	10.98523989	11.18693547	10.82084552
b2257	8.768792012	9.49512863	9.146734102
b2258	9.064632441	9.931365728	9.55226076
b2259	10.68679798	10.74092085	10.56418055
b2260	6.641679913	7.844371293	6.995834492
b2261	10.94026056	11.07219909	11.28458186
b2262	10.31293186	9.90163331	10.13005365
b2263	3.121761001	3.243862211	3.512717905
b2264	10.57214137	10.64261347	10.68862014
b2265	9.798784365	9.880086204	10.06656641
b2266	13.00749718	11.25548834	12.14713017
b2267	7.942230865	7.795389126	7.858215183
b2268	9.193779594	9.682711795	9.651308681
b2269	6.855611506	8.231632249	7.444043394
b2270	5.197356249	7.111420351	6.456560247
b2271	4.310252757	4.467843464	4.689705396
b2272	6.140997577	8.341971551	7.476608435
b2273	7.091037778	8.695083791	7.873210487
b2274	7.280480245	8.843971124	8.285861368
b2275	7.241960943	8.063876881	7.774784049
b2276	11.63866738	11.96979272	11.76076183
b2277	2.941854582	2.633900361	2.526972449
b2278	11.42902856	11.79405814	11.56526454
b2279	11.15367726	11.64890507	11.23665157
b2280	12.10218273	12.49866332	12.35092273
b2281	12.37164212	12.68053647	12.52867262
b2282	11.36464168	11.74162577	11.68539058
b2283	10.96819629	11.07887587	10.75762913
b2284	10.914089	10.92121534	10.62878373
b2285	12.5124095	12.81634579	12.80636926
b2286	12.95360786	13.1263627	13.22559324
b2287	11.51918335	11.693794	11.34278981
b2288	11.97250895	12.14761622	11.55067125
b2289	10.15806001	10.14904988	9.781200892
b2290	10.80579405	10.83264925	10.62512942
b2291	9.401062003	9.509922247	9.697997735
b2292	8.554927694	9.299878794	8.991753427
b2293	10.72941453	10.43014128	10.56642841
b2294	11.26733258	10.86115041	11.12707577
b2296	11.75566186	11.75579963	12.30292437
b2297	11.48440226	11.40886187	12.10311335
b2298	5.4096285	6.942959493	6.369522515
b2299	11.6720117	11.3955747	11.55516942
b2300	10.4494129	10.03056563	10.37239376
b2301	9.008912504	8.858580299	8.872702494
b2302	7.836533724	7.544018027	7.954180742
b2303	11.56594099	10.8592476	10.77671963
b2304	11.55684074	11.28820613	11.39445109
b2305	9.457395229	9.662584448	9.425218553
b2306	10.1389313	10.26814841	9.87026217
b2307	10.47585586	10.48988021	9.956166965
b2308	11.55610834	11.73896423	11.35500514
b2309	12.22584289	12.24316109	11.8326103
b2310	10.3465585	10.25275887	10.246583
b2311	9.891455955	9.714854108	9.949096787
b2312	12.17092206	12.3017717	12.52214683
b2313	12.09208021	12.0656713	11.86633006
b2314	9.801787065	9.623007455	9.795514303
b2315	10.64086742	10.43352955	10.3202626
b2316	11.38338499	11.01655182	11.05133917
b2318	10.8588181	10.67447381	10.67196248
b2320	10.95399666	10.81169678	11.01312043
b2321	9.484871771	9.635808257	9.806956457
b2322	7.601101981	9.022797061	8.481845104
b2323	12.68701371	12.29713377	12.56871708
b2324	7.167832836	7.55333841	7.895430551
b2325	11.10908803	10.91504448	10.9868178
b2326	10.10821779	9.981044098	9.966158159
b2327	9.38536912	9.244100021	9.183795296
b2328	10.14960005	10.10566241	9.979234725
b2329	10.46693584	10.4560876	10.36393832
b2330	11.42471261	11.25511464	11.11683487
b2331	10.41064351	10.06978249	10.03109965
b2332	9.172934676	9.050580978	9.378464705
b2333	5.14847079	6.875623002	6.855567265
b2334	5.612326954	7.105380743	6.662903793
b2335	6.264106518	7.471688011	7.13907277
b2336	7.411567893	8.600442608	8.295783161
b2337	5.695787878	8.590204737	7.742506725
b2338	7.292326292	8.296247902	8.063897533
b2339	4.147831062	5.548991386	5.496474767
b2340	9.623552962	8.9568535	9.097388166
b2341	10.23757776	10.47598507	10.14906813
b2342	9.958668002	9.956258332	9.873385234
b2343	9.6382644	9.453043519	9.657552298
b2344	9.572607491	9.43580692	9.334299692
b2345	7.250603279	9.650336916	8.082321237
b2346	10.5408155	10.14277286	10.29891306
b2347	8.762988575	8.592380044	8.936618969
b2349	6.781553563	6.973808947	7.272153685
b2350	7.573852091	7.284156913	7.232293324
b2351	11.51715817	11.02588181	10.82022079
b2352	11.63679493	11.2315304	10.96327515
b2353	7.739088687	7.979388196	8.039819111
b2354	8.122290092	8.932562703	8.729242103
b2355	5.597587354	7.110867216	7.017463931
b2356	6.114459583	8.231993756	7.414913862
b2357	5.709622222	7.233869968	7.321241279
b2358	7.148078163	8.306380078	8.049415573
b2359	7.215726499	8.962674683	8.601228268
b2360	7.846654026	9.038868333	9.218944793
b2361	2.852864877	2.767483443	3.142731218
b2362	8.097778916	9.772404843	8.286959725
b2363	9.355351288	10.39892086	9.938590034
b2364	5.793512766	7.721096145	6.884303619
b2366	7.568662874	8.478564011	8.371559223
b2367	5.965358767	8.328994419	6.994327601
b2368	6.717759776	8.938328741	7.560168558
b2369	11.58008712	11.07228664	11.41363437
b2370	8.939135865	9.144868042	8.974947569
b2371	5.826692707	8.191180453	6.733895993
b2372	5.806166962	7.696852305	6.760179328
b2373	8.741167738	9.325333298	9.58455453
b2374	7.446761033	8.982379499	7.498122186
b2375	8.125626195	9.35732108	8.714951173
b2376	8.435271731	9.911010872	8.787364577
b2377	10.36205687	9.984474614	10.10665722
b2378	10.84827016	10.75759868	10.39168402
b2379	10.87054232	10.71506153	10.75648995
b2380	7.385674723	7.313533642	7.853601915
b2381	9.373010598	9.248212014	9.532253806
b2382	8.26911738	8.815977258	8.690601649
b2383	2.792594161	2.888384846	3.174959275
b2384	7.247149809	8.62925381	8.123956568
b2385	6.258607877	8.321221254	7.530884963
b2386	5.144037097	5.875631233	5.822672539
b2387	6.298101834	7.73155561	7.503256202
b2388	9.812068142	9.569314768	9.915093856
b2389	6.762655635	7.998334654	7.979362044
b2392	9.373561597	9.2281735	9.148768027
b2393	2.359480976	2.225937897	2.30021512
b2395	8.789997431	9.460533715	9.526705796
b2398	8.665709958	8.205707107	8.335588282
b2399	8.561267002	8.551513222	8.724656628
b2400	12.43358459	12.29778059	12.07759314
