,O2_0.0,O2_0.5,O2_1.0,O2_2.8,O2_20.9
YHR212W-A,4.115909288,4.156968906,4.127808133,4.144302903,4.299656256
YHR213W,4.314586047,4.197457984,4.223423852,4.244472449,4.408400888
YHR213W-A,5.503022803,5.21350485,5.274086117,5.295459018,5.655252685
YHR214C-D,5.264300746,5.028709162,4.944623267,5.012080879,5.204199345
YHR214C-E,4.742974994,4.488369145,4.610815178,4.593568483,4.867085208
YHR216W,9.329381824,7.676540715,7.610767664,7.870096843,6.187683495
YIL001W,7.535062461,7.663566041,7.678271365,7.74193404,7.869678845
YIL002C,8.2103045,8.183277671,8.170741387,8.111641933,8.322079365
YIL002W-A,9.297653658,8.850032151,8.913203634,9.203626143,8.644376709
YIL003W,7.955405219,7.925549884,7.634735783,7.908350745,8.515728213
YIL004C,7.610595671,7.624328101,7.714330517,7.873544181,7.440735031
YIL005W,8.498134992,8.996333564,8.978074519,9.09029935,9.042051842
YIL006W,7.305886344,7.785970191,7.799394151,7.764205616,7.769915216
YIL007C,8.580335984,9.24744842,9.223507259,9.389899959,9.509533053
YIL008W,9.630258615,9.55861283,9.607218974,9.800481505,9.101236975
YIL009C-A,7.242805532,7.48398733,7.350125779,7.511242271,6.966479675
YIL009W,8.771298851,8.176128404,8.503920891,9.008880511,8.493626429
YIL010W,9.371863978,9.334136872,9.542461953,9.662739486,9.235302001
YIL011W,13.36473555,7.201434761,7.037011379,6.739753406,8.688691402
YIL013C,10.1453464,6.925755988,7.081634683,7.236820976,7.492410843
YIL014C-A,9.892108512,9.795201056,9.876950524,9.493439094,9.219176435
YIL014W,8.426992149,8.343499214,8.255873373,8.167291741,8.418347221
YIL015W,5.151286886,5.09382989,5.202971993,5.362881416,5.827950239
YIL016W,8.203129645,7.805046731,7.798997186,8.069950118,7.694635734
YIL017C,6.841018336,7.115230729,6.953052331,6.782402726,7.581330217
YIL018W,12.406075,12.2701728,12.17924705,12.36613633,11.89708539
YIL019W,7.34715186,6.825176225,6.811207943,6.937399823,6.823295118
YIL020C,7.499539092,7.339363601,7.399802039,7.499948791,7.689797061
YIL021W,9.44850593,9.285215633,9.221121541,9.302992697,9.292664352
YIL022W,9.874612524,10.05612133,10.08029447,10.10194118,9.869896841
YIL023C,8.824010586,9.033978542,8.934186385,9.036201783,9.27911585
YIL024C,8.267335561,8.571783812,8.48686558,8.564735708,8.997549228
YIL026C,9.081316014,8.981926966,8.830904263,8.834342753,8.805635058
YIL027C,9.666371692,9.321026195,9.555161011,9.699213381,9.465030996
YIL029C,5.085663635,5.14137238,5.104513669,5.156615849,5.154683209
YIL030C,9.882519436,9.57376,9.708253605,9.800168786,9.702602333
YIL031W,7.719604132,7.52801086,7.548837873,7.576280157,7.550566241
YIL033C,10.03448989,10.34355741,10.28814032,10.15534759,10.91348832
YIL034C,10.19826956,10.06438807,10.1061226,10.12074567,10.13657747
YIL035C,9.635435272,9.496747656,9.544305972,9.497307433,9.334679601
YIL036W,9.707415984,9.55615669,9.390217798,9.447903231,9.974154464
YIL037C,7.272454294,7.678146865,7.320985107,7.506908548,6.4900849
YIL038C,8.623022394,8.575206283,8.662755554,8.509028088,8.50872768
YIL039W,9.492070153,10.20021049,10.3736294,10.36405068,10.08018072
YIL040W,9.042935694,9.827898733,10.15024786,10.23466504,9.69527694
YIL041W,10.89329401,11.45511485,11.43695395,11.3663102,11.6700649
YIL042C,8.671650226,10.05987149,9.988565153,9.783490985,10.03095894
YIL043C,11.42107764,11.1156216,10.96387941,11.00487927,10.68425049
YIL044C,9.367097304,8.920786843,8.999494344,8.977166434,8.828965672
YIL045W,9.536805132,9.290820908,9.294734624,9.010708197,10.44484909
YIL046W,9.441377972,10.08954483,9.924661486,9.830803084,10.04998704
YIL046W-A,4.14769014,4.223376757,4.142340212,4.134940324,4.390610777
YIL047C,11.09973429,11.48542095,11.29461988,11.19359631,11.26976566
YIL048W,9.195873554,8.781132844,8.900115617,8.899910872,8.709756847
YIL049W,7.087634668,6.82939301,7.047443941,6.966008656,6.695858109
YIL050W,9.586483631,9.650473695,9.793379582,9.770562939,9.63194503
YIL051C,11.95567226,11.98171812,11.96173999,11.84042999,11.82122324
YIL052C,11.65846779,11.40404903,11.45009782,11.64513049,11.37292886
YIL053W,12.19854826,11.34966768,11.15684455,11.31744981,11.34813597
YIL055C,8.26022083,8.465661296,8.553988011,8.57851777,9.688448844
YIL056W,8.956455565,8.505645632,8.303319424,8.192180486,8.436410357
YIL057C,12.06197309,11.86228419,11.98234395,12.62553989,13.49205564
YIL060W,4.568767226,5.078780799,4.841707297,4.637883778,4.652743293
YIL061C,7.294232781,7.38946207,7.210463135,7.192867617,7.152166131
YIL062C,11.25039569,10.9677387,11.0430997,11.1620173,11.17546515
YIL063C,8.229090544,8.131849217,8.005751711,8.170655684,8.520214013
YIL064W,8.398704074,8.775120848,8.659432963,8.844661169,7.83014235
YIL065C,10.16448644,10.64547085,10.61004064,10.46437669,10.30896524
YIL066C,8.379326224,6.830637533,6.660686759,6.57221351,8.350508651
YIL067C,9.063843557,8.740048812,8.60089223,8.70943452,8.515139778
YIL068C,8.948643687,8.918576799,8.84828318,8.798499971,8.791137415
YIL069C,12.32922176,11.75429379,12.12667705,12.25572152,11.66629724
YIL070C,9.800672233,9.846943563,9.997371376,9.885855731,9.288198184
YIL071C,4.731196296,5.071519448,5.010691964,5.035351077,5.106901321
YIL072W,4.245643852,4.272063241,4.326411554,4.486374559,5.376508551
YIL073C,4.858339543,6.455609552,6.608225804,7.016597702,7.273934272
YIL074C,11.27514851,10.64014261,10.67679074,10.63005294,10.1513084
YIL075C,11.37183883,11.40533452,11.16334996,11.06112984,11.47079331
YIL076W,9.503098127,9.133970679,9.30271482,9.38982491,9.20402054
YIL077C,8.663258211,9.420962746,9.32679092,8.907920423,9.373934548
YIL078W,11.50616569,11.35944811,11.45417485,11.52598421,10.80821859
YIL079C,8.434027322,7.909997931,7.804264273,8.009146849,8.307692866
YIL082W-A,7.500563214,9.430668962,9.801728692,9.890421036,8.299968192
YIL083C,10.4892776,9.965322153,10.08907493,10.21071518,9.831895602
YIL084C,6.180679571,5.932091946,6.185693477,6.111202958,6.00554402
YIL085C,9.10847626,9.198809221,9.085510951,8.979417837,8.861326559
YIL087C,10.27617214,10.81897136,10.7580108,10.48604534,11.07635059
YIL088C,9.652906265,9.689092479,9.837618614,9.841309321,9.442191632
YIL089W,6.411663334,6.739967678,7.171633742,7.210072043,7.378379088
YIL090W,8.774062924,8.743472925,9.093596554,9.069054247,8.963716778
YIL091C,8.180520905,8.002886933,8.068557244,8.303006722,7.510641981
YIL092W,6.126351726,6.139868338,6.055886275,6.154340168,6.223012406
YIL093C,8.81472533,8.875471926,8.812539547,8.7989934,8.40566092
YIL094C,12.28948188,12.20046173,12.03549682,12.12199407,11.588037
YIL095W,7.701155326,7.367368374,7.37305982,7.469003061,7.419748805
YIL096C,7.209865108,6.876310443,7.084906405,7.326914009,6.778357069
YIL097W,7.564680139,7.83983515,7.741364778,7.620268007,8.161609616
YIL098C,8.350959399,8.422391341,8.465170882,8.407128416,7.659852808
YIL099W,5.867652968,6.58143983,6.689669259,6.777335026,8.135774748
YIL101C,7.559738854,9.090221835,9.074262983,9.045130109,10.51001081
YIL102C,4.050256721,4.094317129,4.011405092,4.11303669,4.196453583
YIL103W,8.187668949,8.042771382,8.112007858,8.19264193,7.548686162
YIL104C,6.35722481,6.19258286,6.142802769,6.348014238,5.963640516
YIL105C,7.94945594,8.027262099,8.080386376,8.116560599,8.800715329
YIL106W,9.606473115,9.508067112,9.50613961,9.410035037,9.413624008
YIL107C,9.600956097,9.80846995,9.655504876,9.514009403,10.58270369
YIL108W,9.150393911,8.884947963,8.776195181,8.681174019,8.845537021
YIL109C,10.26537343,10.26178938,10.13110787,10.05093119,9.77854269
YIL110W,8.719171043,8.184720144,8.19162485,8.441852734,7.7860404
YIL111W,9.079002854,7.519997539,7.25528638,6.687174752,6.106357809
YIL112W,7.917565503,8.043627963,7.748956849,7.607048989,7.854306871
YIL113W,6.225423689,6.10922193,5.933182852,5.607192654,7.30629496
YIL114C,7.58766347,6.215226203,6.435735124,6.352329559,6.57271004
YIL115C,9.527135121,9.550605927,9.398996909,9.376734761,9.442685645
YIL116W,9.819418625,9.562260304,9.688830091,9.716802749,9.993670083
YIL117C,7.703257251,9.042420821,9.234727788,9.982899039,9.606968545
YIL118W,9.997584901,9.801231891,9.997279812,10.01452382,9.228224474
YIL119C,7.513772866,9.329783524,9.174430962,8.74835438,8.88628099
YIL120W,7.556586332,7.207239112,7.116762292,7.107973223,7.235380273
YIL121W,4.764616079,4.51805855,4.55845478,6.153749541,5.050776777
YIL122W,7.633444808,7.928112078,7.795034434,7.85850566,7.904925306
YIL123W,11.61090449,11.0037589,11.20356395,11.18990769,10.15494633
YIL124W,10.64452751,11.44294029,11.62109951,11.64801533,12.45090661
YIL125W,10.63803404,11.64101706,11.56335972,11.38774025,11.01419373
YIL126W,9.308359331,9.51741916,9.331174013,9.321860613,9.245582929
YIL127C,8.551697303,8.835720528,8.856487807,9.009185487,8.671426136
YIL128W,9.063326295,8.968575207,9.106136602,9.263691062,8.877270732
YIL129C,9.168628997,9.043325249,8.969519376,8.919226109,8.855332488
YIL130W,8.374084978,8.619453089,8.604607387,8.675199037,8.555474149
YIL131C,7.564079519,7.562196112,7.489363006,7.338877806,7.332623771
YIL132C,7.017618069,6.674770373,6.76933762,6.72311611,7.039975634
YIL133C,12.6625579,12.39864518,12.45977284,12.61799422,12.29379355
YIL134C-A,4.059077237,4.142800762,4.066612924,4.030325226,4.1725777
YIL134W,8.069732439,7.976256525,7.854742175,7.891882435,7.431643842
YIL135C,8.62690316,8.596386084,8.553090983,8.502050214,8.744473733
YIL136W,9.465874712,11.58945713,11.52827425,11.10188983,12.7410917
YIL137C,8.396589687,8.541492415,8.446186172,8.402532191,8.541562813
YIL138C,8.664088103,9.094108943,9.373627352,9.468061488,8.83811903
YIL139C,6.083822793,5.634577001,5.753780453,5.899356487,5.959909087
YIL140W,8.98056331,9.267740101,9.258059916,9.389966812,9.318767966
YIL142W,11.12837884,11.09315721,10.91383627,10.94515422,11.08059039
YIL143C,8.276617196,8.226425348,8.332672359,8.353050585,8.636892435
YIL144W,5.936093138,5.851293822,5.89973103,5.906578498,5.827015751
YIL145C,9.587012842,8.487786349,8.268850956,8.481021851,8.100470183
YIL146C,7.484789879,8.083713603,8.137705378,8.153815271,8.542840631
YIL147C,8.659570895,8.598687158,8.431310949,8.439524203,8.663274415
YIL148W,13.24970118,13.03638093,13.12363485,13.26376936,12.88535876
YIL149C,9.254636128,9.245194618,9.060806274,9.049386935,9.134139669
YIL150C,5.595944519,5.688920928,5.624945982,5.598884367,5.667706998
YIL151C,7.372296363,7.371687135,7.480575871,7.286007116,7.184606495
YIL152W,7.849393572,8.504729838,8.378014172,8.25451493,8.89620507
YIL153W,8.738638767,9.524114324,9.392128392,9.383729484,9.638168986
YIL154C,9.148543596,9.488930201,8.897114798,8.025331286,9.815955195
YIL155C,10.31475655,12.80108523,13.10419629,12.84843424,13.05296749
YIL156W,7.456634366,7.609954933,7.493304494,7.352385525,7.530787818
YIL157C,10.48547594,10.39241767,10.38871714,10.26719726,9.946547049
YIL158W,9.133133337,8.430716659,8.432712472,8.604127811,8.386618338
YIL159W,5.614622296,5.902186285,5.757640676,5.763779336,5.367511516
YIL160C,8.447163168,9.729912422,9.619821648,9.722522014,11.59228955
YIL161W,8.328466449,8.810357641,8.656791526,8.797227301,8.460894189
YIL162W,12.9599172,12.0238625,12.02176502,11.88414305,11.02651669
YIL164C,8.498544966,8.18627776,8.136974391,8.037756009,8.099760329
YIL165C,8.75082503,8.443886315,8.447414671,8.20021524,8.366831549
YIL166C,5.12876977,5.197212776,5.33556034,5.224621007,6.116522736
YIL169C,10.23673913,10.80008264,10.58677306,10.17693492,12.80675439
YIL172C,6.411228137,6.18478046,6.412592898,6.284932145,6.31194149
YIL173W,7.198020217,7.015795642,6.892927221,7.013491038,6.714780091
YIL176C,10.69155484,8.491159534,8.18532805,7.754284899,7.649253373
YIR001C,7.874069367,8.580941494,8.876991505,8.76268767,8.309255434
YIR002C,8.130921598,8.06300931,8.003140961,7.862103534,8.280062747
YIR003W,9.343750452,9.424009774,9.255532186,9.214919821,9.620479104
YIR004W,8.505615803,8.691676052,8.682698509,8.633411657,8.555926153
YIR005W,6.882834495,7.252105726,7.328751372,7.489951796,7.683444778
YIR006C,10.79610862,10.84002702,10.7290057,10.60366126,10.64004874
YIR007W,9.341935696,7.891399308,7.585459202,7.449967959,7.809910964
YIR008C,7.922010459,7.921895326,7.947043546,8.179924065,7.925744149
YIR009W,7.271875177,6.788100069,6.986953244,6.934703045,6.992121557
YIR010W,8.768478529,8.699432543,8.641267039,8.588897047,8.691471339
YIR011C,9.155482421,9.280216337,9.383465909,9.322402613,9.226535311
YIR012W,9.440241299,9.322273009,9.376383414,9.454964084,9.065656576
YIR013C,4.573159442,4.597405262,4.470215045,4.50434907,4.639153851
YIR014W,7.883796124,8.231000766,8.269787291,8.1111842,9.307681447
YIR015W,6.612059179,6.321851988,6.394773003,6.492270278,7.063021233
YIR016W,10.52949917,11.11277537,11.18137203,11.5370292,12.10959529
YIR017C,9.950246642,9.826851427,9.981660393,9.757417577,9.535644048
YIR018C-A,5.102065263,4.86878312,4.908216602,4.811165513,5.256094409
YIR018W,7.081456121,7.064060953,7.19589241,6.937892803,7.020310579
YIR019C,8.485920142,6.449231579,6.8170414,5.78062945,6.160152982
YIR021W,8.833556361,8.611770628,8.690069281,8.621228976,8.040613912
YIR021W-A,3.954229072,3.947042305,3.933419789,3.864811246,3.96458094
YIR022W,9.339758687,8.954341932,9.164885376,9.295696934,8.97604065
YIR023W,8.636832266,8.718772096,8.605236904,8.70734133,8.581360946
YIR024C,8.254761429,8.299288456,8.306871015,8.312560306,8.278155638
YIR025W,7.464278454,7.881662944,7.63757949,7.599149771,7.956161476
YIR026C,7.548699359,7.481957391,7.448772865,7.768276168,7.152214949
YIR027C,5.338544711,5.138157425,5.522148745,5.408757572,5.184210886
YIR028W,5.33309211,5.316671114,5.385476177,5.305732268,5.482609589
YIR029W,7.315009237,8.845336832,9.314616279,9.678087045,7.864787494
YIR030C,6.198689208,5.870876579,6.328800018,6.62275216,5.651352842
YIR031C,7.147855354,7.31777668,7.583471463,7.788804187,7.35428501
YIR032C,6.885664091,8.059019478,8.875679647,9.5047926,8.706951586
YIR033W,10.26405992,9.044358183,8.548513256,8.313244435,8.652220529
YIR034C,9.962735856,10.11955032,10.06568676,9.970202735,10.50666755
YIR035C,8.998837353,9.40229926,9.233146387,9.203192987,9.485278728
YIR036C,9.904728346,10.43068762,10.19245949,10.00817656,10.72813397
YIR037W,11.17739333,11.62761855,11.58771566,11.49641385,12.10536132
YIR038C,10.38075349,9.953439941,9.977188632,10.02794465,11.75588929
YIR039C,8.057446394,8.088076866,7.877664923,7.615524669,7.160114796
YIR042C,6.588009836,6.754291812,6.967814255,6.806754426,5.912947717
YJL001W,11.98491773,11.76209048,11.80637882,11.73858495,11.75343507
YJL002C,10.23615923,10.09347446,10.16025092,10.12060449,10.14636246
YJL003W,8.525287232,8.563851362,8.720813932,8.745484339,8.320848469
YJL004C,8.67664657,8.328805187,8.49872415,8.557669437,8.569574984
YJL005W,8.721379743,8.608072053,8.59763331,8.298569433,8.45114104
YJL006C,8.157841969,8.025401991,7.993346002,8.071987652,8.038903452
YJL008C,10.71885098,10.65856614,10.70719685,10.67107184,10.50915914
YJL010C,7.590876381,7.754985244,7.759911104,8.096051878,7.347916225
YJL011C,7.276892859,6.727148855,6.721541661,6.827443265,6.616073932
YJL012C,9.633033281,9.761127403,9.786667966,9.735474687,9.66468601
YJL013C,7.998134471,7.927321986,7.850076389,7.700398842,7.902707327
YJL014W,9.779906349,9.861622097,9.810058701,9.617021041,9.674675046
YJL016W,9.087799059,8.644989818,8.454253188,8.186374502,9.553392416
YJL019W,7.893320744,7.679251917,7.681187949,7.475670433,8.063564912
YJL020C,9.372846063,9.16542468,9.131841442,9.128700426,9.524560928
YJL023C,6.835074717,6.689396574,6.792269923,6.967307301,7.296871039
YJL024C,8.395023114,8.11889128,8.297727552,8.385917553,8.478733879
YJL025W,5.841131126,5.829803454,5.845784832,5.962348279,5.837720904
YJL026W,12.52847582,11.53740851,11.68785595,11.80573533,12.24118046
YJL027C,4.346267926,4.325585663,4.239591313,4.153948654,4.566402034
YJL029C,8.385201527,8.342253671,8.200741059,8.156740125,8.585560128
YJL030W,9.404490561,9.478465293,9.424453416,9.530997851,9.676470295
YJL031C,7.650320765,7.456176342,7.381166007,7.475786913,7.350141446
YJL033W,7.586568234,7.741978538,7.55725473,7.726231946,7.468366849
YJL034W,12.02204861,11.95600732,11.88078952,11.73397348,12.25811369
YJL035C,7.68697406,7.25468861,7.587823531,7.382509897,7.312018405
YJL036W,7.637245391,7.937781833,7.955755089,7.868944041,8.51873649
YJL037W,6.300706257,6.009245115,6.06394768,6.079541183,6.027342167
YJL038C,4.510942338,4.489639079,4.37974853,4.467171071,4.449854811
YJL039C,8.849634316,8.640060981,8.833928717,8.797473272,8.265661653
YJL041W,10.34100239,10.25557678,10.25032727,10.23797559,10.32788355
YJL042W,10.86536601,10.95452651,10.77836142,10.45438222,10.44159735
YJL043W,4.995086493,5.210609772,5.034182864,4.86566887,4.971607915
YJL044C,9.085147992,8.497890673,8.578046755,8.507711151,8.778810524
YJL045W,5.920160054,8.252611515,8.054656413,7.326051118,10.6623486
YJL046W,6.838333404,6.962267721,6.867241134,6.919849766,6.313556817
YJL047C,6.78518723,7.136608847,6.84075736,6.944447932,7.083629254
YJL047C-A,5.301346881,4.840937233,4.968114915,4.769778765,4.69611499
YJL048C,8.21501306,10.40440779,10.33028897,10.29808456,11.17107108
YJL049W,7.261971947,7.176269524,7.230894325,7.312387098,7.634621805
YJL050W,8.800824707,8.792814217,8.673023308,8.869533546,8.108830998
YJL051W,7.529906589,7.222320921,7.119195671,6.946641654,6.770302706
YJL052C-A,5.05385944,5.009527896,4.991346839,4.859290158,5.761171986
YJL052W,11.94788544,12.6131002,12.73252123,12.25614855,12.79304259
YJL053W,8.398367883,8.450906438,8.355227529,8.438233308,8.814156048
YJL054W,9.378987816,9.193997908,9.238205608,9.151996304,9.088172928
YJL055W,11.60956495,11.36559112,11.2592951,11.21145159,11.28945986
YJL056C,7.210163044,7.020406315,7.109363226,7.013561772,7.446692076
YJL057C,7.592184943,8.424892878,8.357055706,8.165038764,9.2936964
YJL058C,5.836268101,5.627661151,5.629517637,5.892074472,5.608642019
YJL059W,7.679825216,7.462273968,7.507537455,7.467018007,8.008556957
YJL060W,10.41017246,10.26605428,10.53708903,10.09792374,10.39577765
YJL061W,7.976827293,7.82401466,7.809685071,8.01328355,7.814812298
YJL062W,8.865338456,8.720056868,8.720169733,8.62387097,8.559410689
YJL062W-A,11.37615529,11.2460275,11.15566393,10.80994144,10.48937322
YJL063C,10.44385053,10.53970458,10.46117415,10.23398098,9.736847416
YJL065C,9.289894485,9.168933233,9.132621033,9.190701539,9.054262043
YJL066C,10.17685917,10.87608689,10.712634,10.28352902,10.66164522
YJL068C,8.900295217,9.058999202,9.052516636,8.903491593,9.624598408
YJL069C,9.160348799,8.838700431,8.802692292,8.808217381,8.406090064
YJL070C,7.49126426,7.754022445,7.494039525,7.549101243,8.136385728
YJL071W,8.070336403,8.105726423,8.058363316,8.01038332,8.316884124
YJL072C,7.608262169,7.66882134,7.685577043,7.729103666,7.747494573
YJL073W,7.851594363,7.726509363,7.633965819,7.588445771,7.446122561
YJL074C,8.63316414,9.403231276,9.429490695,9.44530447,8.890058503
YJL076W,9.668530862,9.729562619,9.623221808,9.539401473,9.374901652
YJL077C,6.34935975,6.448257944,6.019632204,6.031068537,6.12031446
YJL077W-B,7.55482493,7.486758159,7.378630751,7.227546296,6.739076034
YJL078C,9.939119854,9.097241292,8.970328063,8.292279802,8.336993746
YJL079C,13.50416876,13.39962238,13.22472897,12.82767018,12.08489897
YJL080C,10.99472616,10.61191232,10.54912648,10.68455091,10.43447697
YJL081C,9.241638766,9.321621498,9.249331181,9.298563812,9.288472902
YJL082W,8.88327021,8.976880085,9.01211235,8.970737929,9.073636044
YJL083W,7.0288384,7.233908069,7.078806376,6.965075678,7.653774163
YJL084C,8.165402511,8.518575896,8.494672865,8.625438404,8.69119787
YJL085W,7.878278391,7.748629546,7.933069296,8.026891465,7.744393836
YJL087C,5.638757987,5.799142069,5.953762865,5.939903546,5.432735845
YJL088W,11.26713406,10.71236407,10.92979022,11.16786245,11.49011032
YJL089W,4.633168761,5.362341074,5.475270841,5.778489059,8.75699927
YJL090C,8.243513506,8.077556305,8.148489683,8.03448074,8.049252242
YJL091C,8.756099887,8.650080661,8.716979088,8.793344128,8.398963599
YJL092W,8.838878351,8.456087177,8.464369971,8.269992033,8.519230003
YJL093C,8.846039813,8.759048861,8.594251419,8.55181745,8.818964815
YJL094C,7.8052909,7.993941119,8.129559343,8.15187769,8.082325872
YJL095W,8.94106948,8.911977651,8.680416865,8.572241347,8.782782626
YJL096W,9.365218642,9.164106125,9.309994824,9.23840157,8.703778776
YJL097W,10.66795451,9.766442476,9.953020918,10.05646298,9.523676157
YJL098W,8.072677305,8.445063889,8.269165103,8.535930758,8.089486085
YJL099W,6.635846438,6.841112175,6.839656887,6.88993628,7.090648942
YJL100W,6.740343704,9.039832391,9.201984729,9.153722952,9.223545514
YJL101C,10.1885432,10.38574838,10.38648291,10.12917466,10.2625808
YJL102W,8.504902412,8.918623528,8.863036355,8.733993033,8.383927204
YJL103C,8.323415657,9.267781876,9.347492192,9.372910732,9.087080281
YJL104W,8.348328821,8.271823781,8.278634117,8.375323669,7.750698873
YJL105W,9.379652339,4.658211081,4.55872905,4.448824697,5.567565563
YJL106W,5.930138825,5.751655002,5.596330902,5.403705082,6.087996798
YJL107C,4.748074136,5.467641492,5.535799249,5.520371349,5.2932786
YJL108C,5.903199302,7.06185252,7.087926581,6.889605331,7.15115624
YJL109C,9.202032406,9.178772232,9.225395232,9.352010603,8.423709465
YJL110C,8.003804738,8.332642759,8.598915162,8.673747057,8.184552346
YJL111W,10.55198503,10.31501161,10.37553526,10.41677877,10.43166737
YJL112W,7.096566525,8.440853318,8.511598871,8.247863503,7.92348873
YJL115W,8.45858247,8.286905068,8.199997824,8.24194085,8.492604026
YJL116C,7.755575019,9.711354799,9.354775442,8.874143024,10.71852127
YJL117W,10.07131737,9.87573742,9.999943837,9.933063993,10.07010451
YJL118W,8.076475769,7.653868594,7.769639295,7.693870565,7.059041472
YJL121C,10.87658352,10.7024357,10.80710574,10.86251789,10.35593205
YJL122W,8.734475257,8.624131614,8.609433417,8.837630787,8.347985812
YJL123C,9.159796395,9.065346701,9.043513338,9.19172113,9.479768147
YJL124C,9.766871658,9.644086369,9.772248668,9.734328941,9.552322475
YJL125C,8.227091574,8.271371617,8.414115903,8.479162072,8.064363928
YJL126W,7.028789452,7.315166559,7.241487918,7.295414853,7.435435435
YJL127C,7.332083128,6.864195016,7.097634098,7.115946937,7.254874983
YJL127C-B,9.137119424,9.118626991,9.178273535,9.254468565,8.435854631
YJL128C,8.900945591,8.782815752,8.747501056,8.723058569,8.849647649
YJL129C,8.008707517,8.278540435,8.043390023,8.147971118,7.724053949
YJL130C,12.53549694,12.60705652,12.44616236,12.42782684,12.09164771
YJL131C,8.256529482,8.426151166,8.504182949,8.417113517,8.567045778
YJL132W,6.887843084,7.543229606,7.392728819,7.125400144,7.94598302
YJL133C-A,13.61079758,12.83767968,12.72987472,13.02167435,11.50539428
YJL133W,9.032765912,8.557380354,8.442523598,8.481481949,7.9387369
YJL134W,9.472872719,9.406781599,9.364915144,9.22380901,9.091968943
YJL136C,13.47013778,13.29229199,13.37798198,13.52607723,13.17751619
YJL136W-A,4.464858992,4.584629939,4.444777645,4.488222716,4.649412782
YJL137C,7.745158869,9.151398602,9.167171632,8.984484636,9.239546765
YJL138C,12.86151154,12.70710207,12.82453169,12.85096842,12.46154154
YJL139C,7.204795887,7.381088848,7.408687652,7.461646879,7.376618
YJL140W,10.04270515,9.962115485,9.926181701,9.9552019,9.791752703
YJL141C,9.589153395,9.870660888,9.714379614,9.734232943,10.46999608
YJL143W,10.93134714,10.3706078,10.49501319,10.49516943,9.772169167
YJL144W,7.601595997,7.645026799,7.368242582,7.00453091,10.29496914
YJL145W,8.874821675,8.548122461,8.616461751,8.945451436,8.437080467
YJL146W,8.302062823,8.559616125,8.667437998,8.681362289,8.784553498
YJL147C,7.281962222,7.61160237,7.662089294,7.859264071,7.90650502
YJL148W,9.460269544,9.413970337,9.548534765,9.739253094,9.076760156
YJL149W,8.398732112,8.358555066,8.27023146,8.251860443,8.642390242
YJL151C,11.92535134,11.83285463,11.61605384,11.60661418,11.41870751
YJL153C,10.95362707,12.86708246,12.88703375,12.92217614,12.64043206
YJL154C,7.790603559,7.727892537,7.724438769,7.90248864,8.123937727
YJL155C,7.929827447,8.343460445,8.242976479,8.256870223,8.766155948
YJL156C,7.634446114,8.06850053,8.147854308,7.889325527,7.614531435
YJL157C,8.728962772,10.80461798,10.9289451,10.56499858,8.028486041
YJL158C,12.41191972,11.87173818,11.9118203,11.84133635,10.93553006
YJL159W,12.37545403,12.98096997,12.97709105,12.90334982,12.901163
YJL160C,6.004946229,5.927946891,5.895367706,6.120843016,6.692312681
YJL161W,6.660156032,7.154015126,7.071168353,6.617061984,7.97803744
YJL162C,6.049473987,5.808757369,5.904482274,6.139024067,5.629355222
YJL163C,7.447047917,7.487458055,7.275792276,6.935314772,9.324758291
YJL164C,8.575028112,8.785526729,8.835699416,7.949346561,9.553567044
YJL165C,4.233372386,4.160693301,4.128841018,4.095216873,4.190506989
YJL166W,8.250605862,8.648143518,8.691582352,8.668692583,8.329648571
YJL167W,11.45298787,11.42140562,11.70455525,11.73605966,11.46230991
YJL168C,8.186540404,8.163856943,8.070779588,8.143962713,8.000858547
YJL170C,4.629311537,4.745538527,4.693373436,4.769551596,5.190777057
YJL171C,8.608499166,8.068584771,8.416917209,8.326625743,7.440243479
YJL172W,8.955304772,9.289590412,9.706771059,9.456553257,9.941316534
YJL173C,9.67075015,9.582473962,9.519201559,9.639247243,9.523141665
YJL174W,10.83966293,10.91985436,11.11403052,11.06321137,10.70633863
YJL176C,6.380498037,6.513718844,6.628716464,6.794056265,6.488839703
YJL177W,12.28646558,11.78010635,12.01563326,12.20104645,11.8637327
YJL178C,9.741876345,9.961926761,10.04538474,10.11196474,10.3738987
YJL179W,7.640698189,7.505277473,7.565782908,7.954246902,7.695185528
YJL180C,9.465779614,9.699545625,9.707225478,9.568732498,9.465972801
YJL181W,8.288495369,8.386916587,8.104196725,7.960175802,7.705543611
YJL183W,10.23161083,9.867882023,9.983691798,9.965688283,9.674777958
YJL184W,8.919521912,9.099944839,8.917919483,8.822182183,8.578785422
YJL185C,7.503923089,7.608081353,7.523953062,7.296087868,8.394121334
YJL186W,8.648428206,8.912375994,9.132386298,9.467068969,9.244663851
YJL187C,8.341785557,8.05094984,7.942177632,8.039902253,7.851724552
YJL189W,12.11569908,11.73478068,11.83572052,11.95799622,11.39504787
YJL190C,11.72741072,11.29439076,11.45340698,11.70450682,10.98336527
YJL191W,11.63116996,11.2870478,11.45601236,11.52732944,10.87912452
YJL192C,9.404229282,8.91930222,9.010633133,9.129961688,8.687005757
YJL193W,7.439293851,6.783887322,7.04803216,7.096971443,6.681693337
YJL194W,7.113003535,7.277999365,7.450970505,7.168671952,6.540442398
YJL196C,8.381648102,10.04380291,10.32417683,9.902126227,9.180448341
YJL197W,8.683227593,8.82014584,8.693739129,8.684689696,8.497001489
YJL198W,9.590009182,9.225382189,8.972411214,9.216281453,8.889344511
