,O2_0.0,O2_0.5,O2_1.0,O2_2.8,O2_20.9
YKL156W,0.112472308,0.146374675,0.113048344,0.052148307,0.184512345
YKL157W,0.111804518,0.041502159,0.079609544,0.112101014,0.116523788
YKL159C,0.1975069,0.148033993,0.073869238,0.095924829,0.039154761
YKL160W,0.116092018,0.063298796,0.114485639,0.160304274,0.256331859
YKL161C,0.359390918,0.094517284,0.05360861,0.109290669,0.164163111
YKL162C,0.098717667,0.174023446,0.068054973,0.226371707,0.330522615
YKL163W,0.60304881,0.564267193,0.267216898,0.174432795,0.666049026
YKL164C,0.139280782,0.176751501,0.106570104,0.175710293,0.238069931
YKL165C,0.152308114,0.106536371,0.119316035,0.100230411,0.331514561
YKL166C,0.10640586,0.081464162,0.076199029,0.249142297,0.288474086
YKL167C,0.131310513,0.066570004,0.104329613,0.132492843,0.17852681
YKL168C,0.101156831,0.142827639,0.138257277,0.060450293,0.34708231
YKL170W,0.149629087,0.154082735,0.054663878,0.11204585,0.177628175
YKL171W,0.163791345,0.091692212,0.074017591,0.158368829,0.247716347
YKL172W,0.094094231,0.29276898,0.071168719,0.45323151,0.545333173
YKL173W,0.13480056,0.158396974,0.08931876,0.184330981,0.060164617
YKL174C,0.174750299,0.084361183,0.116268022,0.139032386,0.179460064
YKL175W,0.063155606,0.08563966,0.042672912,0.049067393,0.122447378
YKL176C,0.19485163,0.063096406,0.142572258,0.156757768,0.142352017
YKL178C,0.432519066,0.108006727,0.0282304,0.086587533,0.39375654
YKL179C,0.077492619,0.08929006,0.110812849,0.21615549,0.176125803
YKL180W,0.133808118,0.111537158,0.084203652,0.099657375,0.131437432
YKL181W,0.082566067,0.15205183,0.103393786,0.220082179,0.188995422
YKL182W,0.146463992,0.085192685,0.027419147,0.049932959,0.123213073
YKL183C-A,0.093714676,0.063251876,0.070769828,0.141673442,0.117905529
YKL183W,0.127720076,0.116754395,0.198111283,0.244414391,0.171871053
YKL184W,0.151790669,0.103537692,0.155476663,0.114657336,0.12726483
YKL185W,0.216680543,0.105266989,0.106238389,0.161984789,0.1269593
YKL186C,0.242385096,0.054624791,0.160284067,0.507532163,0.070993039
YKL187C,0.137335924,0.681886175,0.184193362,0.781472934,0.522466128
YKL188C,0.259272549,0.255597157,0.07727468,0.547634742,0.359157256
YKL189W,0.086766401,0.089533045,0.128717087,0.14381376,0.191721089
YKL190W,0.152543324,0.067965197,0.112505938,0.337514211,0.141684944
YKL191W,0.083782761,0.118553863,0.061433187,0.292337991,0.377650101
YKL192C,0.115041095,0.194196159,0.061679279,0.168236685,0.136854397
YKL193C,0.133701403,0.243990707,0.091679133,0.310921278,0.271636238
YKL194C,0.116283924,0.113563968,0.086172048,0.149054573,0.172621019
YKL195W,0.126784322,0.077829348,0.095245619,0.12021207,0.14487782
YKL196C,0.050124923,0.041117159,0.086846219,0.20683636,0.170710569
YKL197C,0.042722194,0.172011239,0.05393672,0.080785341,0.302613907
YKL198C,0.138599735,0.194010053,0.1429149,0.430396312,0.138858105
YKL201C,0.180188379,0.19284638,0.155708846,0.189951578,0.215625424
YKL203C,0.132241999,0.036065916,0.099872836,0.197240111,0.12376189
YKL204W,0.146981238,0.079617389,0.076106838,0.129249961,0.102313529
YKL205W,0.151185697,0.247448483,0.143510495,0.09615234,0.18120539
YKL206C,0.064830383,0.054851335,0.070307314,0.223494411,0.209035991
YKL207W,0.09261952,0.150705271,0.058115844,0.202045106,0.206318088
YKL208W,0.04635073,0.048103623,0.118879956,0.078106976,0.068503008
YKL209C,0.211291167,0.028309844,0.163767173,0.310549966,0.160843252
YKL210W,0.173141646,0.268518384,0.105831795,0.141327303,0.141001354
YKL211C,0.050568516,0.169568838,0.059107168,0.212115922,0.432229395
YKL212W,0.106793818,0.138167222,0.093114469,0.232698957,0.355036008
YKL213C,0.026485801,0.078406622,0.066440945,0.154188331,0.123281102
YKL214C,0.150168897,0.080358525,0.11092017,0.23675859,0.134419681
YKL215C,0.142243689,0.115369059,0.103907795,0.09934506,0.124404351
YKL216W,0.092164769,0.193340852,0.112580852,0.274222032,0.365694319
YKL217W,0.096974424,0.23000136,0.134428198,0.119195552,0.216775213
YKL218C,0.058156005,0.20960425,0.09535493,0.109626221,0.099573716
YKL219W,0.207571876,0.122273001,0.080504032,0.157175393,0.264056924
YKL220C,0.068412359,0.059438406,0.221926838,0.020016236,0.253483939
YKL221W,0.311119831,0.150403861,0.139445232,0.270576407,0.345873982
YKL222C,0.092269811,0.100570789,0.051588419,0.071303836,0.190002623
YKR001C,0.11071726,0.09591231,0.079849451,0.056149412,0.11148114
YKR002W,0.137699886,0.096858573,0.068040673,0.048410772,0.134121969
YKR003W,0.15373148,0.160312612,0.124607469,0.292546052,0.217573565
YKR004C,0.122161224,0.083912663,0.121070109,0.097371315,0.211658691
YKR005C,0.07604062,0.167998041,0.118141571,0.122722196,0.143978923
YKR006C,0.086566746,0.068249637,0.037243101,0.122980837,0.291952214
YKR007W,0.135576514,0.103734993,0.116305843,0.157221647,0.078568379
YKR008W,0.025661478,0.082384757,0.149747314,0.267242275,0.122282022
YKR009C,0.069110464,0.213834066,0.158377973,0.439423415,0.343957745
YKR010C,0.106951871,0.006226462,0.07766561,0.102901526,0.084415053
YKR011C,0.253309304,0.128634211,0.128912314,0.200895671,0.270250782
YKR013W,0.20133079,0.202697865,0.078166443,0.230347898,0.677590512
YKR014C,0.135366954,0.097141893,0.027535311,0.211038611,0.190351025
YKR015C,0.049625961,0.044161091,0.121104239,0.081311164,0.068674901
YKR016W,0.075132402,0.095318429,0.089331038,0.122671648,0.210560734
YKR017C,0.157292345,0.054904339,0.135823301,0.063846939,0.349971008
YKR018C,0.117648651,0.127843127,0.077840749,0.149524107,0.089042587
YKR019C,0.291463977,0.076740866,0.147237841,0.060125346,0.030123198
YKR020W,0.173413835,0.04898943,0.106488932,0.154032766,0.144328869
YKR021W,0.123388691,0.010517266,0.025553191,0.058549895,0.160551757
YKR022C,0.172948595,0.05824974,0.028493974,0.074364983,0.085878162
YKR023W,0.176316346,0.13235683,0.056175921,0.18799855,0.083020253
YKR024C,0.115331174,0.340752399,0.124480562,0.641480074,0.516065801
YKR025W,0.139944313,0.036140246,0.136603267,0.265578466,0.323828964
YKR026C,0.195510482,0.103355653,0.125367865,0.219593136,0.291689616
YKR027W,0.103643433,0.033962967,0.093470944,0.110834733,0.258190834
YKR028W,0.077346187,0.093715138,0.068413895,0.05880227,0.113502319
YKR029C,0.074871056,0.133375024,0.103227244,0.081721412,0.070242505
YKR030W,0.178835646,0.174087779,0.111198174,0.118376657,0.292709121
YKR031C,0.123712913,0.079616364,0.095635124,0.062964633,0.118989415
YKR034W,0.418665465,0.155548261,0.283696278,0.21461135,0.424857496
YKR035W-A,0.153193138,0.114749926,0.079731296,0.098385852,0.050947886
YKR036C,0.08695534,0.083083453,0.071556942,0.262008321,0.074500711
YKR037C,0.138283261,0.048987484,0.096521841,0.043970766,0.112796727
YKR038C,0.068787956,0.076887994,0.055422167,0.175856806,0.114919811
YKR039W,0.54474259,0.11526977,0.212380147,0.144136927,0.410868171
YKR041W,0.309487777,0.264484864,0.158587897,0.429305104,0.212000533
YKR042W,0.219685918,0.06439534,0.033415782,0.18305534,0.164495943
YKR043C,0.119745157,0.178677704,0.124181766,0.252400358,0.264255664
YKR044W,0.055026105,0.03580936,0.151623634,0.39477279,0.157055527
YKR045C,0.087044989,0.046200345,0.113469771,0.304342555,0.047984056
YKR046C,0.42340908,0.082159596,0.071172588,0.045506096,0.180252056
YKR048C,0.080167416,0.058596941,0.038679198,0.078651749,0.062341005
YKR049C,0.13892567,0.17500402,0.109505146,0.390595729,0.164861871
YKR050W,0.108360445,0.119371469,0.088958454,0.072164179,0.140306422
YKR051W,0.072263283,0.245856391,0.121919714,0.159705444,0.189827404
YKR052C,0.161587486,0.124583042,0.161560193,0.352728876,0.212165987
YKR053C,0.734586154,0.225580883,0.087277348,0.071224467,0.296719385
YKR054C,0.10811109,0.060816336,0.083340234,0.067535108,0.130531617
YKR055W,0.055526692,0.103034728,0.049876693,0.074810295,0.333415824
YKR056W,0.070672676,0.194257325,0.048445604,0.342756113,0.385705839
YKR057W,0.076814844,0.162611141,0.064356464,0.109309928,0.133235402
YKR058W,0.208579603,0.228208333,0.181374326,0.224207102,0.225819291
YKR060W,0.038203237,0.185456866,0.114539262,0.482991926,0.384148401
YKR061W,0.079205223,0.035838468,0.070036287,0.158681377,0.508858077
YKR062W,0.092059626,0.128469413,0.058793826,0.07216976,0.198768283
YKR063C,0.112692732,0.232030475,0.174859629,0.378952952,0.21898244
YKR064W,0.118087222,0.195427343,0.125809208,0.12975371,0.196269245
YKR065C,0.145816461,0.053593322,0.076663842,0.19802651,0.173477902
YKR066C,0.061498198,0.1797145,0.085135061,0.211826102,0.299327347
YKR067W,0.123521776,0.136191125,0.09307008,0.328288588,0.440231981
YKR068C,0.032975405,0.064066275,0.15637947,0.127402398,0.239897719
YKR069W,0.106311857,0.07393956,0.063251018,0.270230886,0.514468467
YKR070W,0.153501365,0.068823363,0.070278983,0.139677871,0.175177
YKR071C,0.088832631,0.110439873,0.054871488,0.123769352,0.14842594
YKR072C,0.073843449,0.047791352,0.012686331,0.346682796,0.082852332
YKR074W,0.110645466,0.057813029,0.080744062,0.234828762,0.279596451
YKR075C,0.316146258,0.260819584,0.179816784,0.499133691,0.270748339
YKR076W,0.218166998,0.150757617,0.178600258,0.495720686,0.247407808
YKR077W,0.220255773,0.246509314,0.065611658,0.151962471,0.127708898
YKR078W,0.120290053,0.084793157,0.100121122,0.151055348,0.217322078
YKR079C,0.074829304,0.386116292,0.169664491,0.469307708,0.512344128
YKR080W,0.220617472,0.344305778,0.063202971,0.422569712,0.388063711
YKR081C,0.099762989,0.420109521,0.142727681,0.587647392,0.633634356
YKR082W,0.09156841,0.177306814,0.084361963,0.121029248,0.107559831
YKR083C,0.105684224,0.088250572,0.119173239,0.14304054,0.106342325
YKR084C,0.100283061,0.117036972,0.070264894,0.094102702,0.057344668
YKR085C,0.159086344,0.145326446,0.11150485,0.202908814,0.311831919
YKR086W,0.16329057,0.192584604,0.086214816,0.089468768,0.049831929
YKR087C,0.071317191,0.05432247,0.074850453,0.092033092,0.23892471
YKR088C,0.07857959,0.063029444,0.065880268,0.108308967,0.193438132
YKR089C,0.097497893,0.214469577,0.125983369,0.038936182,0.122098507
YKR090W,0.118507958,0.089140404,0.097771702,0.202772072,0.109862857
YKR091W,0.848698038,0.194254805,0.137551696,0.284090504,0.231994726
YKR092C,0.179143269,0.47285953,0.174534764,0.694457487,0.865487553
YKR093W,0.487579852,0.216453472,0.1678855,0.214192922,0.354048187
YKR094C,0.130580674,0.242976324,0.096307437,0.141595405,0.119112375
YKR095W,0.121133272,0.087456833,0.10503223,0.079546763,0.105436336
YKR095W-A,0.157051079,0.077803627,0.054804317,0.121101114,0.137388949
YKR096W,0.090753612,0.056812599,0.10115567,0.085993708,0.127938505
YKR097W,0.596673846,1.061734384,0.237538226,0.399526206,0.154463492
YKR098C,0.094350774,0.132477239,0.114140716,0.211736493,0.340167049
YKR099W,0.120140632,0.18749557,0.071818864,0.449035709,0.425554275
YKR100C,0.149691725,0.077492978,0.06636278,0.08221757,0.016883041
YKR101W,0.067544662,0.056857249,0.038456485,0.073611918,0.131385642
YKR102W,0.130305291,0.28077064,0.168085968,0.055223513,0.178839153
YKR103W,0.162709889,0.093737573,0.134154838,0.112507876,0.14947174
YKR104W,0.12630718,0.111209544,0.110007075,0.163037933,0.183282956
YLL001W,0.106455758,0.04808099,0.110177099,0.12159829,0.163606452
YLL002W,0.170281053,0.05201902,0.152183245,0.110829581,0.178012342
YLL003W,0.12863679,0.026845173,0.094348061,0.116334053,0.147056326
YLL004W,0.081124397,0.096396627,0.07223742,0.120835547,0.162917626
YLL005C,0.35548585,0.138262584,0.118784145,0.227009989,0.3106298
YLL006W,0.132595827,0.129259101,0.099308824,0.028704758,0.126865296
YLL006W-A,0.036490163,0.053127689,0.119238396,0.137281387,0.068350403
YLL007C,0.213166548,0.099054727,0.057173723,0.076414828,0.183725279
YLL008W,0.166829382,0.531214416,0.196858549,0.707738668,0.816447416
YLL009C,0.140683254,0.055160231,0.113635488,0.215823204,0.215611258
YLL010C,0.218756976,0.171261568,0.033467654,0.507165941,0.069417273
YLL011W,0.105618411,0.415078982,0.195622028,0.582151454,0.51887827
YLL012W,0.310609089,0.067343533,0.082983555,0.170972462,0.497047017
YLL013C,0.152312658,0.108743324,0.059986098,0.192823437,0.071103517
YLL014W,0.118657928,0.126323212,0.075901276,0.300054735,0.276613889
YLL015W,0.136714212,0.139592722,0.055804542,0.188460972,0.171692515
YLL018C,0.108474377,0.038929505,0.059167446,0.207632379,0.140640331
YLL018C-A,0.072674081,0.060681227,0.200235503,0.61934851,0.064688595
YLL019C,0.258160197,0.138094802,0.065494929,0.191035993,0.157339442
YLL021W,0.142460059,0.088564464,0.07949004,0.165631443,0.218347826
YLL022C,0.087402298,0.068715821,0.110319964,0.032043709,0.17631502
YLL023C,0.147933352,0.124986679,0.10366027,0.220135009,0.300551682
YLL024C,0.149229881,0.101305311,0.090157113,0.217173629,0.135002775
YLL025W,0.877696247,0.211986048,0.21915532,0.198397028,0.478367771
YLL026W,0.298354545,0.167462203,0.121261811,0.50245692,0.20754445
YLL027W,0.157631872,0.023644665,0.073099754,0.139428261,0.13938163
YLL028W,0.150144507,0.122064736,0.090193844,0.1044817,0.158783005
YLL029W,0.147907778,0.021220217,0.06840856,0.112424544,0.224327883
YLL031C,0.152725224,0.085411231,0.038232104,0.124728718,0.03571673
YLL032C,0.070509384,0.116269392,0.117667946,0.113390754,0.297912193
YLL033W,0.190590755,0.109147432,0.081849413,0.08052349,0.226433752
YLL034C,0.104371369,0.353260129,0.087032961,0.586525294,0.768658067
YLL035W,0.199099941,0.077590743,0.11369896,0.434842606,0.355655313
YLL036C,0.129274861,0.043427311,0.113101194,0.140735809,0.193562975
YLL038C,0.114328377,0.065797816,0.196044718,0.480263485,0.286261927
YLL039C,0.303959375,0.054603609,0.066869276,0.210237465,0.387414727
YLL040C,0.170388381,0.154770111,0.069752167,0.290221909,0.150243974
YLL041C,0.073769222,0.052899542,0.060113263,0.093168481,0.200575408
YLL042C,0.148782013,0.093942177,0.088814583,0.311854078,0.27599409
YLL043W,0.074911665,0.075483575,0.070060074,0.132643915,0.12001403
YLL045C,0.097306493,0.153377651,0.081680067,0.207890511,0.273460465
YLL046C,0.111885368,0.078015196,0.037127019,0.051002226,0.222944221
YLL048C,0.131951859,0.107154023,0.055990803,0.159108487,0.146619423
YLL049W,0.219849216,0.097865692,0.109703766,0.448338044,0.386344965
YLL050C,0.070202158,0.020055694,0.066648822,0.264241875,0.077697508
YLL051C,0.260162085,0.040573316,0.119889463,0.265241994,0.09803915
YLL052C,0.179841426,0.056649758,0.129350213,0.292895326,0.342014363
YLL053C,0.111646398,0.049467281,0.074537608,0.168723565,0.353169085
YLL054C,0.373274921,0.323876378,0.048693123,0.336002379,0.219451764
YLL055W,0.169697807,0.126073329,0.061958457,0.202190196,0.745772458
YLL056C,0.189600528,0.123382359,0.18104747,0.094327389,0.279528871
YLL057C,0.112703767,0.169506909,0.116777063,0.175632876,0.134823095
YLL058W,0.277696321,0.175535959,0.107984128,0.138161477,0.302388025
YLL060C,0.331996699,0.149351565,0.176403227,0.143343324,0.289916038
YLL061W,0.097373922,0.168473781,0.104800508,0.130367488,0.545534691
YLL062C,0.278916735,0.066993894,0.097405609,0.114750101,0.84560286
YLL063C,0.125278989,0.123212148,0.054179561,0.095679498,0.09165496
YLL064C,0.818161255,0.193135488,0.432477684,0.117999774,0.614169345
YLL066W-B,0.524643525,0.365258166,0.409368082,0.249246362,0.28413143
YLR001C,0.088023652,0.181440612,0.088030246,0.167945663,0.17384462
YLR002C,0.114968042,0.37331369,0.185025276,0.472455319,0.456796273
YLR003C,0.224854008,0.257501701,0.041425057,0.35746625,0.286929314
YLR004C,0.227189373,0.121153244,0.090690867,0.203511895,0.222343544
YLR005W,0.113162759,0.097941478,0.056904432,0.119982632,0.103176961
YLR006C,0.071440523,0.186296851,0.085980949,0.182984543,0.205182144
YLR007W,0.0621976,0.119149756,0.11358924,0.122834254,0.051964392
YLR008C,0.15393588,0.164061652,0.127039016,0.086224814,0.178475967
YLR009W,0.050250892,0.330555393,0.177687174,0.494840521,0.569416932
YLR010C,0.162195743,0.128906373,0.099201151,0.153321216,0.348177161
YLR011W,0.106693173,0.071108442,0.119860235,0.254962121,0.211376797
YLR012C,0.14014223,0.051075915,0.064759565,0.232486826,0.280848197
YLR013W,0.113346915,0.050365359,0.100016301,0.110023512,0.211990654
YLR014C,0.102666794,0.318101092,0.129263915,0.310495694,0.240305316
YLR015W,0.147171756,0.112578899,0.174240482,0.235496822,0.221079344
YLR016C,0.159035445,0.075093348,0.121323681,0.064592716,0.298233948
YLR017W,0.067857019,0.082778271,0.076421482,0.211679484,0.300510093
YLR018C,0.046344437,0.151715976,0.134210062,0.191084738,0.175683212
YLR019W,0.111989527,0.118050597,0.052416206,0.073982297,0.162539361
YLR020C,0.237084928,0.197772534,0.075359704,0.283547747,0.134681454
YLR021W,0.098236968,0.110222374,0.118512171,0.200461693,0.21442516
YLR022C,0.116751674,0.170270691,0.145009346,0.288665853,0.272215781
YLR023C,0.192213004,0.068902466,0.101521591,0.421899693,0.328664924
YLR024C,0.287746457,0.142436203,0.075268401,0.166773145,0.119645713
YLR025W,0.111799715,0.100230379,0.092341574,0.065803625,0.144332587
YLR026C,0.125552606,0.062485021,0.157655779,0.342150196,0.319705491
YLR027C,0.039294049,0.060874376,0.050590424,0.011675732,0.133596588
YLR028C,0.067811446,0.054905829,0.084840007,0.042445901,0.114921345
YLR029C,0.109309871,0.17001484,0.097811578,0.10431308,0.153536949
YLR030W,0.095348642,0.181103658,0.073786006,0.12565772,0.090632623
YLR031W,0.134688276,0.164345476,0.042772931,0.328422948,0.175471921
YLR032W,0.176642407,0.087806185,0.03226432,0.056520465,0.092892078
YLR033W,0.180288225,0.031274423,0.105454591,0.143818492,0.137718846
YLR034C,0.338384735,0.059272298,0.086402946,0.229618836,0.151897495
YLR035C,0.075766277,0.141211324,0.139207976,0.162922522,0.178958055
YLR036C,0.072641712,0.082125804,0.118454465,0.328291073,0.367642619
YLR037C,1.779176134,0.206932707,0.234465464,0.361007255,0.175002733
YLR038C,0.136943894,0.040602868,0.061438281,0.217173388,0.322345845
YLR039C,0.063602736,0.087569798,0.099420204,0.044913174,0.043034316
YLR040C,0.323618006,0.101250678,0.057414764,0.11589504,0.464171858
YLR042C,0.383738982,0.208415702,0.119931861,0.154781938,0.406134459
YLR043C,0.239654664,0.10438424,0.094005667,0.410267035,0.287889987
YLR044C,0.070600988,0.051724775,0.074892126,0.057356305,0.155567105
YLR045C,0.069149766,0.053414242,0.097824687,0.153225735,0.240446734
YLR046C,0.2068339,0.066718449,0.062763673,0.083215236,0.279259798
YLR047C,0.214919039,0.100741265,0.094473031,0.102800467,0.176129456
YLR048W,0.073350457,0.132420625,0.109681648,0.170493332,0.20739443
YLR049C,0.129542383,0.077982109,0.121066234,0.187610377,0.244766427
YLR050C,0.574233465,0.061286142,0.056370401,0.35512529,0.226166972
YLR051C,0.117920022,0.357369903,0.228039767,0.523509183,0.504278368
YLR052W,0.122255635,0.072633621,0.081249809,0.171828524,0.130009282
YLR053C,0.195697075,0.174667467,0.170454468,0.291711973,0.591712327
YLR054C,0.099449882,0.127208426,0.055541491,0.073977975,0.256891268
YLR055C,0.133169745,0.124012849,0.091502772,0.198200952,0.156032828
YLR056W,0.225000734,0.198409603,0.033594482,0.053605037,0.805348013
YLR057W,0.134652597,0.339559838,0.117078569,0.218180268,0.117154989
YLR058C,0.096684307,0.190605563,0.056293531,0.357381047,0.608496723
YLR059C,0.127243082,0.209452127,0.197684977,0.183364686,0.308137339
YLR060W,0.069113804,0.195472966,0.044933654,0.270452684,0.361452
YLR061W,0.148407812,0.186462767,0.092141815,0.111162431,0.233077495
YLR063W,0.359150645,0.277223122,0.180648634,0.635015561,0.365320209
YLR064W,0.050124262,0.100028304,0.084637782,0.065878997,0.158396079
